"Pin Code","OLD","Name of Location ","State Name","Zone","Region","Cntrl St.","EXP","CGO","SFC","To Pay","COD","Station Type "
400604,"THA","Thane","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400605,"THA","Thane","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400606,"THA","Thane","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400607,"THA","Thane","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400608,"THA","Thane","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400609,"THA","Thane","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400610,"THA","Thane","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400612,"THA","Thane","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Associate Station"
400613,"THA","Thane","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Associate Station"
400614,"THA","BELAPUR","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400701,"BOM","Mumbai","Maharashtra","C","WEST","BOM","Y","Y","N","N","Y","Associate Station"
400702,"BOM","Mumbai","Maharashtra","C","WEST","BOM","Y","N","N","N","N","Associate Station"
400703,"VAS","Vashi","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400704,"BOM","Uran","Maharashtra","B","WEST","BOM","Y","N","Y","Y","Y","Aramex Own Station"
400705,"BOM","SANPADA","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400706,"BOM","NERUL","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400709,"VAS","AAIROLI","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
400710,"VAS","MHAPE","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401101,"CCC","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401102,"VAQ","Mumbai","Maharashtra","B","WEST","BOM","Y","Y","N","N","N","Associate Station"
401103,"CCC","Thane","Maharashtra","B","WEST","BOM","Y","Y","N","N","N","Associate Station"
401104,"CCC","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401105,"CCC","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401107,"CCC","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401201,"VAQ","Mumbai","Maharashtra","B","WEST","BOM","Y","Y","N","N","Y","Associate Station"
401202,"CCC","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401203,"VAQ","Mumbai","Maharashtra","B","WEST","BOM","Y","Y","N","N","Y","Associate Station"
401205,"VAQ","Mumbai","Maharashtra","B","WEST","BOM","Y","Y","N","N","Y","Associate Station"
401208,"CCC","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401209,"BOM","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401210,"BOM","Mumbai","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401301,"CCC","Thane","Maharashtra","B","WEST","BOM","Y","Y","N","N","N","Associate Station"
401303,"CCC","Virar (E)","Maharashtra","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
401502,"BOT","Thane","Maharashtra","B","WEST","BOM","Y","N","N","N","N","Associate Station"
401504,"BOT","Thane","Maharashtra","B","WEST","BOM","Y","N","N","N","N","Associate Station"
403001,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403002,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403003,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403004,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403005,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403006,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403101,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403108,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403109,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403110,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403112,"GOI","Altc Betim","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403114,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403201,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403203,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403204,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403325,"GOI","Mapuca Ind Estate (New)","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403401,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403403,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403404,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403409,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403501,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403502,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403505,"GOI","Santacruz Central","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403507,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403509,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403510,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403511,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403512,"GOI","Pernem","Goa","B","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403513,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403514,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403515,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403516,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403517,"GOI","Siolim","Goa","B","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403518,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403519,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403521,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403526,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403604,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403703,"GOI","Cuncolim","Goa","B","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403704,"GOI","Sanquem","Goa","B","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403705,"GOI","Qupem","Goa","B","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403707,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403708,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403709,"GOI","Curotorim","Goa","B","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403711,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403713,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403716,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403721,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403722,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403724,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403726,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403729,"GOI","Navelim Camp","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403801,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
403803,"GOI","Goa","Goa","A","WEST","GOI","Y","Y","Y","Y","Y","Aramex Own Station"
410206,"VAS","Thane","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Associate Station"
410208,"BOM","Taloja","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
410210,"NBM","Mumbai","Maharashtra","B","WEST","BOM","Y","Y","Y","Y","Y","Associate Station"
410217,"BOM","Taloja","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
410301,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
410401,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
410402,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
410403,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
410405,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
410507,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
410613,"BOM","Taloja","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
410614,"BOM","Taloja","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
410615,"BOM","Taloja","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
411001,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411002,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411003,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411004,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411005,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411006,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411007,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411008,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411009,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411010,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411011,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411012,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411013,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411014,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411015,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411016,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411017,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411018,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411019,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411020,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411021,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411022,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411024,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411026,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411027,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411028,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411029,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411030,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411031,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411032,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411033,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411034,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411035,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411036,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411037,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411038,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411039,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411040,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411041,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411042,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411043,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411044,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411045,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411046,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411047,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411048,"PNQ","Pune","Maharashtra","A","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411051,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411052,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411053,"PNQ","Pune","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Aramex Own Station"
411105,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","Y","N","N","N","Associate Station"
412101,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","Y","N","N","N","Associate Station"
412106,"LLO","Lonavala","Maharashtra","B","WEST","PNQ","Y","Y","N","N","N","Associate Station"
412201,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","N","Y","Y","Y","Aramex Own Station"
412207,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","N","Y","Y","Y","Aramex Own Station"
412308,"PNQ","Pune","Maharashtra","C","WEST","PNQ","Y","N","N","N","Y","ODA"
412803,"SAT","Satara","Maharashtra","A","WEST","PNQ","Y","N","N","N","N","Associate Station"
412805,"SAT","Satara","Maharashtra","A","WEST","PNQ","Y","N","N","N","N","Associate Station"
412806,"SAT","Satara","Maharashtra","A","WEST","PNQ","Y","N","N","N","N","Associate Station"
413001,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413002,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413003,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413004,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413005,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413006,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413007,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
413101,"SOL","Solapur","Maharashtra","B","WEST","KOL","Y","N","N","N","N","Associate Station"
413102,"BAR","Baramathi","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
413201,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413249,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413512,"LAT","Latur","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413701,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413704,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413705,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413709,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
413714,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414001,"AMN","Ahmednagar","Maharashtra","B","WEST","PNQ","Y","Y","N","N","N","Associate Station"
414102,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414106,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414202,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414301,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414302,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414306,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414401,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414402,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414502,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414606,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
414701,"AMN","Ahmednagar","Maharashtra","C","WEST","PNQ","Y","N","N","N","N","Associate Station"
415001,"SAT","Satara","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Associate Station"
415002,"SAT","Satara","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Associate Station"
415003,"SAT","Satara","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Associate Station"
415004,"SAT","Satara","Maharashtra","B","WEST","PNQ","Y","Y","Y","Y","Y","Associate Station"
415110,"KRD","Karad","Maharashtra","B","WEST","PNQ","Y","N","N","N","N","Associate Station"
415409,"BOM","Mumbai","Maharashtra","C","WEST","BOM","Y","N","N","N","N","Associate Station"
416001,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416002,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416003,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416004,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416005,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416006,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416007,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416008,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416009,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416010,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416012,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416013,"KOL","Kolhapur","Maharashtra","A","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416115,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
416116,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","N","N","N","Associate Station"
416119,"KOL","Kolhapur","Maharashtra","B","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416122,"KOL","Kolhapur","Maharashtra","C","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416234,"KOL","Kolhapur","Maharashtra","C","WEST","KOL","Y","Y","Y","N","N","Associate Station"
416407,"ISK","Nasik","Maharashtra","B","WEST","ISK","Y","Y","Y","N","N","Associate Station"
416415,"SAN","Sangli","Maharashtra","A","WEST","KOL","Y","Y","Y","Y","Y","Associate Station"
416416,"SAN","Sangli","Maharashtra","C","WEST","KOL","Y","Y","Y","Y","Y","Associate Station"
416436,"SAN","Sangli","Maharashtra","C","WEST","KOL","Y","Y","N","N","N","Associate Station"
416540,"ISK","Nasik","Maharashtra","B","WEST","ISK","Y","Y","Y","N","N","Associate Station"
421001,"KJT","AMBERNATH","Maharashtra",,"West","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421002,"KJT","AMBERNATH","Maharashtra",,"West","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421003,"THA","ULLASNAGAR","THANE","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421004,"KJT","AMBERNATH","Maharashtra",,"West","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421005,"KJT","AMBERNATH","Maharashtra",,"West","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421201,"THA","DOMBIVALI","THANE","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421204,"THA","Thane","THANE","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421301,"VAS","KALYAN","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421302,"THA","BHIWANDI","Maharashtra","C","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421501,"THA","AMBERNATH","THANE","A","WEST","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
421502,"KJT","AMBERNATH","Maharashtra",,"West","BOM","Y","Y","Y","Y","Y","Aramex Own Station"
